DATE,TREAT_DESC,HABITAT,REPLICATE,STATION,ADULTS
8/20/2014,Poplar trees,poplar,4,4,0
8/20/2014,Poplar trees,poplar,4,5,0
8/20/2014,Conventional till,maize,3,1,0
8/20/2014,Conventional till,maize,3,2,0
8/20/2014,Conventional till,maize,3,3,0
8/20/2014,Conventional till,maize,3,4,0
8/20/2014,Conventional till,maize,3,5,0
8/20/2014,Early sucessional community,ES,2,1,0
8/20/2014,Early sucessional community,ES,2,2,0
8/20/2014,Early sucessional community,ES,2,3,0
8/20/2014,Early sucessional community,ES,2,4,0
8/20/2014,Early sucessional community,ES,2,5,0
8/20/2014,No till,maize,1,1,0
8/20/2014,No till,maize,1,2,0
8/20/2014,No till,maize,1,3,0
8/20/2014,No till,maize,1,4,0
8/20/2014,No till,maize,1,5,0
8/20/2014,Poplar trees,poplar,3,1,0
8/20/2014,Poplar trees,poplar,3,2,0
8/20/2014,Poplar trees,poplar,3,3,0
8/20/2014,Poplar trees,poplar,3,4,0
8/20/2014,Poplar trees,poplar,3,5,0
8/20/2014,Early sucessional community,ES,4,1,0
8/20/2014,Early sucessional community,ES,4,2,0
8/20/2014,Early sucessional community,ES,4,3,1
8/20/2014,Early sucessional community,ES,4,4,0
8/20/2014,Early sucessional community,ES,4,5,0
8/20/2014,Reduced input,maize,3,1,0
8/20/2014,Reduced input,maize,3,2,0
8/20/2014,Reduced input,maize,3,3,0
8/20/2014,Reduced input,maize,3,4,0
8/20/2014,Reduced input,maize,3,5,0
8/20/2014,Conventional till,maize,2,1,0
8/20/2014,Conventional till,maize,2,2,0
8/20/2014,Conventional till,maize,2,3,0
8/20/2014,Conventional till,maize,2,4,0
8/20/2014,Conventional till,maize,2,5,0
8/20/2014,Biologically based (organic),maize,1,1,0
8/20/2014,Biologically based (organic),maize,1,2,0
8/20/2014,Biologically based (organic),maize,1,3,0
8/20/2014,Biologically based (organic),maize,1,4,0
8/20/2014,Biologically based (organic),maize,1,5,0
8/20/2014,Reduced input,maize,1,1,0
8/20/2014,Reduced input,maize,1,2,0
8/20/2014,Reduced input,maize,1,3,0
8/20/2014,Reduced input,maize,1,4,0
8/20/2014,Reduced input,maize,1,5,0
8/20/2014,Poplar trees,poplar,2,1,0
8/20/2014,Poplar trees,poplar,2,2,0
8/20/2014,Poplar trees,poplar,2,3,0
8/20/2014,Poplar trees,poplar,2,4,0
8/20/2014,Poplar trees,poplar,2,5,0
8/20/2014,Biologically based (organic),maize,4,1,0
8/20/2014,Biologically based (organic),maize,4,2,0
8/20/2014,Biologically based (organic),maize,4,3,0
8/20/2014,Biologically based (organic),maize,4,4,0
8/20/2014,Biologically based (organic),maize,4,5,0
8/20/2014,Conventional till,maize,4,1,0
8/20/2014,Conventional till,maize,4,2,0
8/20/2014,Conventional till,maize,4,3,0
8/20/2014,Conventional till,maize,4,4,0
8/20/2014,Conventional till,maize,4,5,0
8/20/2014,Early sucessional community,ES,3,1,0
8/20/2014,Early sucessional community,ES,3,2,0
8/20/2014,Early sucessional community,ES,3,3,0
8/20/2014,Early sucessional community,ES,3,4,0
8/20/2014,Early sucessional community,ES,3,5,0
8/20/2014,Biologically based (organic),maize,2,1,0
8/20/2014,Biologically based (organic),maize,2,2,0
8/20/2014,Biologically based (organic),maize,2,3,0
8/20/2014,Biologically based (organic),maize,2,4,0
8/20/2014,Biologically based (organic),maize,2,5,0
8/20/2014,Poplar trees,poplar,1,1,0
8/20/2014,Poplar trees,poplar,1,2,0
8/20/2014,Poplar trees,poplar,1,3,0
8/20/2014,Poplar trees,poplar,1,4,0
8/20/2014,Poplar trees,poplar,1,5,0
8/20/2014,Early sucessional community,ES,1,1,0
8/20/2014,Early sucessional community,ES,1,2,0
8/20/2014,Early sucessional community,ES,1,3,0
8/20/2014,Early sucessional community,ES,1,4,1
8/20/2014,Early sucessional community,ES,1,5,0
8/20/2014,Reduced input,maize,2,1,0
8/20/2014,Reduced input,maize,2,2,0
8/20/2014,Reduced input,maize,2,3,0
8/20/2014,Reduced input,maize,2,4,0
8/20/2014,Reduced input,maize,2,5,0
8/20/2014,Biologically based (organic),maize,3,1,0
8/20/2014,Biologically based (organic),maize,3,2,0
8/20/2014,Biologically based (organic),maize,3,3,0
8/20/2014,Biologically based (organic),maize,3,4,0
8/20/2014,Biologically based (organic),maize,3,5,0
8/20/2014,No till,maize,4,1,0
8/20/2014,No till,maize,4,2,0
8/20/2014,No till,maize,4,3,0
8/20/2014,No till,maize,4,4,0
8/20/2014,No till,maize,4,5,0
8/20/2014,Reduced input,maize,4,1,0
8/20/2014,Reduced input,maize,4,2,0
8/20/2014,Reduced input,maize,4,3,0
8/20/2014,Reduced input,maize,4,4,0
8/20/2014,Reduced input,maize,4,5,0
8/20/2014,No till,maize,3,1,0
8/20/2014,No till,maize,3,2,0
8/20/2014,No till,maize,3,3,0
8/20/2014,No till,maize,3,4,0
8/20/2014,No till,maize,3,5,0
8/20/2014,No till,maize,2,1,0
8/20/2014,No till,maize,2,2,0
8/20/2014,No till,maize,2,3,0
8/20/2014,No till,maize,2,4,0
8/20/2014,No till,maize,2,5,0
8/20/2014,Conventional till,maize,1,1,0
8/20/2014,Conventional till,maize,1,2,0
8/20/2014,Conventional till,maize,1,3,0
8/20/2014,Conventional till,maize,1,4,0
8/20/2014,Conventional till,maize,1,5,0
8/20/2014,Poplar trees,poplar,5,1,0
8/20/2014,Poplar trees,poplar,5,2,0
8/20/2014,Poplar trees,poplar,5,3,0
8/20/2014,Poplar trees,poplar,5,4,0
8/20/2014,Poplar trees,poplar,5,5,0
8/20/2014,Conventional till,maize,5,1,0
8/20/2014,Conventional till,maize,5,2,0
8/20/2014,Conventional till,maize,5,3,0
8/20/2014,Conventional till,maize,5,4,0
8/20/2014,Conventional till,maize,5,5,0
8/20/2014,Early sucessional community,ES,5,1,0
8/20/2014,Early sucessional community,ES,5,2,0
8/20/2014,Early sucessional community,ES,5,3,0
8/20/2014,Early sucessional community,ES,5,4,0
8/20/2014,Early sucessional community,ES,5,5,0
8/20/2014,Biologically based (organic),maize,5,1,0
8/20/2014,Biologically based (organic),maize,5,2,0
8/20/2014,Biologically based (organic),maize,5,3,0
8/20/2014,Biologically based (organic),maize,5,4,0
8/20/2014,Biologically based (organic),maize,5,5,0
8/20/2014,Reduced input,maize,5,1,0
8/20/2014,Reduced input,maize,5,2,0
8/20/2014,Reduced input,maize,5,3,0
8/20/2014,Reduced input,maize,5,4,0
8/20/2014,Reduced input,maize,5,5,0
8/20/2014,No till,maize,5,1,0
8/20/2014,No till,maize,5,2,0
8/20/2014,No till,maize,5,3,0
8/20/2014,No till,maize,5,4,0
8/20/2014,No till,maize,5,5,0
8/20/2014,Conventional till,maize,6,1,0
8/20/2014,Conventional till,maize,6,2,0
8/20/2014,Conventional till,maize,6,3,0
8/20/2014,Conventional till,maize,6,4,0
8/20/2014,Conventional till,maize,6,5,0
8/20/2014,Reduced input,maize,6,1,0
8/20/2014,Reduced input,maize,6,2,0
8/20/2014,Reduced input,maize,6,3,0
8/20/2014,Reduced input,maize,6,4,0
8/20/2014,Reduced input,maize,6,5,0
8/20/2014,Early sucessional community,ES,6,1,0
8/20/2014,Early sucessional community,ES,6,2,0
8/20/2014,Early sucessional community,ES,6,3,0
8/20/2014,Early sucessional community,ES,6,4,0
8/20/2014,Early sucessional community,ES,6,5,0
8/20/2014,Biologically based (organic),maize,6,1,0
8/20/2014,Biologically based (organic),maize,6,2,0
8/20/2014,Biologically based (organic),maize,6,3,0
8/20/2014,Biologically based (organic),maize,6,4,0
8/20/2014,Biologically based (organic),maize,6,5,0
8/20/2014,No till,maize,6,1,0
8/20/2014,No till,maize,6,2,0
8/20/2014,No till,maize,6,3,0
8/20/2014,No till,maize,6,4,0
8/20/2014,No till,maize,6,5,0
8/20/2014,Poplar trees,poplar,6,1,0
8/20/2014,Poplar trees,poplar,6,2,0
8/20/2014,Poplar trees,poplar,6,3,0
8/20/2014,Poplar trees,poplar,6,4,0
8/20/2014,Poplar trees,poplar,6,5,0
8/28/2014,Poplar trees,poplar,4,1,0
8/28/2014,Poplar trees,poplar,4,2,0
8/28/2014,Poplar trees,poplar,4,3,0
8/28/2014,Poplar trees,poplar,4,4,0
8/28/2014,Poplar trees,poplar,4,5,0
8/28/2014,Conventional till,maize,3,1,0
8/28/2014,Conventional till,maize,3,2,0
8/28/2014,Conventional till,maize,3,3,0
8/28/2014,Conventional till,maize,3,4,0
8/28/2014,Conventional till,maize,3,5,0
8/28/2014,Early sucessional community,ES,2,1,0
8/28/2014,Early sucessional community,ES,2,2,0
8/28/2014,Early sucessional community,ES,2,3,0
8/28/2014,Early sucessional community,ES,2,4,0
8/28/2014,Early sucessional community,ES,2,5,0
8/28/2014,No till,maize,1,1,0
8/28/2014,No till,maize,1,2,0
8/28/2014,No till,maize,1,3,0
8/28/2014,No till,maize,1,4,0
8/28/2014,No till,maize,1,5,0
8/28/2014,Poplar trees,poplar,3,1,0
8/28/2014,Poplar trees,poplar,3,2,0
8/28/2014,Poplar trees,poplar,3,3,0
8/28/2014,Poplar trees,poplar,3,4,0
8/28/2014,Poplar trees,poplar,3,5,0
8/28/2014,Early sucessional community,ES,4,1,0
8/28/2014,Early sucessional community,ES,4,2,0
8/28/2014,Early sucessional community,ES,4,3,0
8/28/2014,Early sucessional community,ES,4,4,0
8/28/2014,Early sucessional community,ES,4,5,0
8/28/2014,Reduced input,maize,3,1,0
8/28/2014,Reduced input,maize,3,2,0
8/28/2014,Reduced input,maize,3,4,0
8/28/2014,Reduced input,maize,3,5,0
8/28/2014,Conventional till,maize,2,1,0
8/28/2014,Conventional till,maize,2,2,0
8/28/2014,Conventional till,maize,2,3,0
8/28/2014,Conventional till,maize,2,4,0
8/28/2014,Conventional till,maize,2,5,0
8/28/2014,Biologically based (organic),maize,1,1,0
8/28/2014,Biologically based (organic),maize,1,2,0
8/28/2014,Biologically based (organic),maize,1,3,0
8/28/2014,Biologically based (organic),maize,1,4,0
8/28/2014,Biologically based (organic),maize,1,5,0
8/28/2014,Reduced input,maize,1,1,0
8/28/2014,Reduced input,maize,1,2,0
8/28/2014,Reduced input,maize,1,3,0
8/28/2014,Reduced input,maize,1,4,0
8/28/2014,Reduced input,maize,1,5,0
8/28/2014,Poplar trees,poplar,2,1,0
8/28/2014,Poplar trees,poplar,2,2,0
8/28/2014,Poplar trees,poplar,2,3,0
8/28/2014,Poplar trees,poplar,2,4,0
8/28/2014,Poplar trees,poplar,2,5,0
8/28/2014,Biologically based (organic),maize,4,1,0
8/28/2014,Biologically based (organic),maize,4,2,0
8/28/2014,Biologically based (organic),maize,4,3,0
8/28/2014,Biologically based (organic),maize,4,4,0
8/28/2014,Biologically based (organic),maize,4,5,0
8/28/2014,Conventional till,maize,4,1,0
8/28/2014,Conventional till,maize,4,2,0
8/28/2014,Conventional till,maize,4,3,0
8/28/2014,Conventional till,maize,4,4,0
8/28/2014,Conventional till,maize,4,5,0
8/28/2014,Early sucessional community,ES,3,1,0
8/28/2014,Early sucessional community,ES,3,2,0
8/28/2014,Early sucessional community,ES,3,3,0
8/28/2014,Early sucessional community,ES,3,4,0
8/28/2014,Early sucessional community,ES,3,5,0
8/28/2014,Biologically based (organic),maize,2,1,0
8/28/2014,Biologically based (organic),maize,2,2,0
8/28/2014,Biologically based (organic),maize,2,3,0
8/28/2014,Biologically based (organic),maize,2,4,2
8/28/2014,Biologically based (organic),maize,2,5,0
8/28/2014,Poplar trees,poplar,1,1,0
8/28/2014,Poplar trees,poplar,1,2,0
8/28/2014,Poplar trees,poplar,1,3,0
8/28/2014,Poplar trees,poplar,1,4,0
8/28/2014,Poplar trees,poplar,1,5,0
8/28/2014,Early sucessional community,ES,1,1,0
8/28/2014,Early sucessional community,ES,1,2,0
8/28/2014,Early sucessional community,ES,1,3,0
8/28/2014,Early sucessional community,ES,1,4,0
8/28/2014,Early sucessional community,ES,1,5,0
8/28/2014,Reduced input,maize,2,1,0
8/28/2014,Reduced input,maize,2,2,0
8/28/2014,Reduced input,maize,2,3,0
8/28/2014,Reduced input,maize,2,4,0
8/28/2014,Reduced input,maize,2,5,0
8/28/2014,Biologically based (organic),maize,3,1,0
8/28/2014,Biologically based (organic),maize,3,2,0
8/28/2014,Biologically based (organic),maize,3,3,0
8/28/2014,Biologically based (organic),maize,3,4,0
8/28/2014,Biologically based (organic),maize,3,5,0
8/28/2014,No till,maize,4,1,0
8/28/2014,No till,maize,4,2,0
8/28/2014,No till,maize,4,3,0
8/28/2014,No till,maize,4,4,0
8/28/2014,No till,maize,4,5,0
8/28/2014,Reduced input,maize,4,1,0
8/28/2014,Reduced input,maize,4,2,0
8/28/2014,Reduced input,maize,4,3,0
8/28/2014,Reduced input,maize,4,4,0
8/28/2014,Reduced input,maize,4,5,0
8/28/2014,No till,maize,3,1,0
8/28/2014,No till,maize,3,2,0
8/28/2014,No till,maize,3,3,0
8/28/2014,No till,maize,3,4,0
8/28/2014,No till,maize,3,5,0
8/28/2014,No till,maize,2,1,0
8/28/2014,No till,maize,2,2,0
8/28/2014,No till,maize,2,3,0
8/28/2014,No till,maize,2,4,0
8/28/2014,No till,maize,2,5,0
8/28/2014,Conventional till,maize,1,1,0
8/28/2014,Conventional till,maize,1,2,0
8/28/2014,Conventional till,maize,1,3,0
8/28/2014,Conventional till,maize,1,4,0
8/28/2014,Conventional till,maize,1,5,0
8/28/2014,Poplar trees,poplar,5,1,0
8/28/2014,Poplar trees,poplar,5,2,0
8/28/2014,Poplar trees,poplar,5,3,0
8/28/2014,Poplar trees,poplar,5,4,0
8/28/2014,Poplar trees,poplar,5,5,0
8/28/2014,Conventional till,maize,5,1,0
8/28/2014,Conventional till,maize,5,2,0
8/28/2014,Conventional till,maize,5,3,0
8/28/2014,Conventional till,maize,5,4,0
8/28/2014,Conventional till,maize,5,5,0
8/28/2014,Early sucessional community,ES,5,1,1
8/28/2014,Early sucessional community,ES,5,2,0
8/28/2014,Early sucessional community,ES,5,3,0
8/28/2014,Early sucessional community,ES,5,4,0
8/28/2014,Early sucessional community,ES,5,5,1
8/28/2014,Biologically based (organic),maize,5,1,0
8/28/2014,Biologically based (organic),maize,5,2,0
8/28/2014,Biologically based (organic),maize,5,3,0
8/28/2014,Biologically based (organic),maize,5,4,0
8/28/2014,Biologically based (organic),maize,5,5,0
8/28/2014,Reduced input,maize,5,1,0
8/28/2014,Reduced input,maize,5,2,0
8/28/2014,Reduced input,maize,5,3,0
8/28/2014,Reduced input,maize,5,4,0
8/28/2014,Reduced input,maize,5,5,0
8/28/2014,No till,maize,5,1,0
8/28/2014,No till,maize,5,2,0
8/28/2014,No till,maize,5,3,0
8/28/2014,No till,maize,5,4,0
8/28/2014,No till,maize,5,5,0
8/28/2014,Conventional till,maize,6,1,0
8/28/2014,Conventional till,maize,6,2,0
8/28/2014,Conventional till,maize,6,3,0
8/28/2014,Conventional till,maize,6,4,0
8/28/2014,Conventional till,maize,6,5,0
8/28/2014,Reduced input,maize,6,4,0
8/28/2014,Reduced input,maize,6,5,0
8/28/2014,Early sucessional community,ES,6,1,0
8/28/2014,Early sucessional community,ES,6,2,0
8/28/2014,Early sucessional community,ES,6,3,3
8/28/2014,Early sucessional community,ES,6,4,0
8/28/2014,Early sucessional community,ES,6,5,0
8/28/2014,Biologically based (organic),maize,6,1,0
8/28/2014,Biologically based (organic),maize,6,2,0
8/28/2014,Biologically based (organic),maize,6,3,0
8/28/2014,Biologically based (organic),maize,6,4,1
8/28/2014,Biologically based (organic),maize,6,5,0
8/28/2014,No till,maize,6,1,0
8/28/2014,No till,maize,6,2,0
8/28/2014,No till,maize,6,3,0
8/28/2014,No till,maize,6,4,0
8/28/2014,No till,maize,6,5,0
8/28/2014,Poplar trees,poplar,6,1,0
8/28/2014,Poplar trees,poplar,6,2,0
8/28/2014,Poplar trees,poplar,6,3,0
8/28/2014,Poplar trees,poplar,6,4,0
8/28/2014,Poplar trees,poplar,6,5,0
9/5/2014,Poplar trees,poplar,4,1,0
9/5/2014,Poplar trees,poplar,4,2,0
9/5/2014,Poplar trees,poplar,4,3,0
9/5/2014,Poplar trees,poplar,4,4,0
9/5/2014,Poplar trees,poplar,4,5,0
9/5/2014,Conventional till,maize,3,1,0
9/5/2014,Conventional till,maize,3,2,0
9/5/2014,Conventional till,maize,3,3,0
9/5/2014,Conventional till,maize,3,4,0
9/5/2014,Conventional till,maize,3,5,0
9/5/2014,Early sucessional community,ES,2,1,0
9/5/2014,Early sucessional community,ES,2,2,0
9/5/2014,Early sucessional community,ES,2,3,0
9/5/2014,Early sucessional community,ES,2,4,0
9/5/2014,Early sucessional community,ES,2,5,0
9/5/2014,No till,maize,1,1,0
9/5/2014,No till,maize,1,2,0
9/5/2014,No till,maize,1,3,0
9/5/2014,No till,maize,1,4,0
9/5/2014,No till,maize,1,5,0
9/5/2014,Poplar trees,poplar,3,1,0
9/5/2014,Poplar trees,poplar,3,2,0
9/5/2014,Poplar trees,poplar,3,3,0
9/5/2014,Poplar trees,poplar,3,4,0
9/5/2014,Poplar trees,poplar,3,5,0
9/5/2014,Early sucessional community,ES,4,1,0
9/5/2014,Early sucessional community,ES,4,2,0
9/5/2014,Early sucessional community,ES,4,3,0
9/5/2014,Early sucessional community,ES,4,4,0
9/5/2014,Early sucessional community,ES,4,5,0
9/5/2014,Reduced input,maize,3,1,0
9/5/2014,Reduced input,maize,3,2,0
9/5/2014,Reduced input,maize,3,4,0
9/5/2014,Reduced input,maize,3,5,0
9/5/2014,Conventional till,maize,2,1,0
9/5/2014,Conventional till,maize,2,2,0
9/5/2014,Conventional till,maize,2,3,0
9/5/2014,Conventional till,maize,2,4,0
9/5/2014,Conventional till,maize,2,5,0
9/5/2014,Biologically based (organic),maize,1,1,0
9/5/2014,Biologically based (organic),maize,1,2,0
9/5/2014,Biologically based (organic),maize,1,3,0
9/5/2014,Biologically based (organic),maize,1,4,0
9/5/2014,Biologically based (organic),maize,1,5,0
9/5/2014,Reduced input,maize,1,1,0
9/5/2014,Reduced input,maize,1,2,0
9/5/2014,Reduced input,maize,1,3,0
9/5/2014,Reduced input,maize,1,4,0
9/5/2014,Reduced input,maize,1,5,0
9/5/2014,Poplar trees,poplar,2,1,0
9/5/2014,Poplar trees,poplar,2,2,0
9/5/2014,Poplar trees,poplar,2,3,0
9/5/2014,Poplar trees,poplar,2,4,0
9/5/2014,Poplar trees,poplar,2,5,0
9/5/2014,Biologically based (organic),maize,4,1,0
9/5/2014,Biologically based (organic),maize,4,2,0
9/5/2014,Biologically based (organic),maize,4,4,0
9/5/2014,Biologically based (organic),maize,4,5,0
9/5/2014,Conventional till,maize,4,1,0
9/5/2014,Conventional till,maize,4,2,0
9/5/2014,Conventional till,maize,4,3,0
9/5/2014,Conventional till,maize,4,4,0
9/5/2014,Conventional till,maize,4,5,0
9/5/2014,Early sucessional community,ES,3,1,0
9/5/2014,Early sucessional community,ES,3,2,0
9/5/2014,Early sucessional community,ES,3,3,0
9/5/2014,Early sucessional community,ES,3,4,0
9/5/2014,Early sucessional community,ES,3,5,0
9/5/2014,Biologically based (organic),maize,2,1,0
9/5/2014,Biologically based (organic),maize,2,2,0
9/5/2014,Biologically based (organic),maize,2,3,0
9/5/2014,Biologically based (organic),maize,2,4,0
9/5/2014,Biologically based (organic),maize,2,5,0
9/5/2014,Poplar trees,poplar,1,1,0
9/5/2014,Poplar trees,poplar,1,2,0
9/5/2014,Poplar trees,poplar,1,3,0
9/5/2014,Poplar trees,poplar,1,4,0
9/5/2014,Poplar trees,poplar,1,5,0
9/5/2014,Early sucessional community,ES,1,1,0
9/5/2014,Early sucessional community,ES,1,2,0
9/5/2014,Early sucessional community,ES,1,3,0
9/5/2014,Early sucessional community,ES,1,4,0
9/5/2014,Early sucessional community,ES,1,5,0
9/5/2014,Reduced input,maize,2,1,0
9/5/2014,Reduced input,maize,2,2,0
9/5/2014,Reduced input,maize,2,3,0
9/5/2014,Reduced input,maize,2,4,0
9/5/2014,Reduced input,maize,2,5,0
9/5/2014,Biologically based (organic),maize,3,1,0
9/5/2014,Biologically based (organic),maize,3,2,0
9/5/2014,Biologically based (organic),maize,3,3,0
9/5/2014,Biologically based (organic),maize,3,4,0
9/5/2014,Biologically based (organic),maize,3,5,0
9/5/2014,No till,maize,4,1,0
9/5/2014,No till,maize,4,2,0
9/5/2014,No till,maize,4,3,0
9/5/2014,No till,maize,4,4,0
9/5/2014,No till,maize,4,5,0
9/5/2014,Reduced input,maize,4,1,0
9/5/2014,Reduced input,maize,4,2,0
9/5/2014,Reduced input,maize,4,3,0
9/5/2014,Reduced input,maize,4,4,0
9/5/2014,Reduced input,maize,4,5,0
9/5/2014,No till,maize,3,1,0
9/5/2014,No till,maize,3,2,0
9/5/2014,No till,maize,3,3,0
9/5/2014,No till,maize,3,4,0
9/5/2014,No till,maize,3,5,0
9/5/2014,No till,maize,2,1,0
9/5/2014,No till,maize,2,2,0
9/5/2014,No till,maize,2,3,0
9/5/2014,No till,maize,2,4,0
9/5/2014,No till,maize,2,5,0
9/5/2014,Conventional till,maize,1,1,0
9/5/2014,Conventional till,maize,1,2,0
9/5/2014,Conventional till,maize,1,3,0
9/5/2014,Conventional till,maize,1,4,0
9/5/2014,Conventional till,maize,1,5,0
9/5/2014,Poplar trees,poplar,5,1,0
9/5/2014,Poplar trees,poplar,5,2,0
9/5/2014,Poplar trees,poplar,5,3,0
9/5/2014,Poplar trees,poplar,5,4,0
9/5/2014,Poplar trees,poplar,5,5,0
9/5/2014,Conventional till,maize,5,1,0
9/5/2014,Conventional till,maize,5,2,0
9/5/2014,Conventional till,maize,5,3,0
9/5/2014,Conventional till,maize,5,4,0
9/5/2014,Conventional till,maize,5,5,0
9/5/2014,Early sucessional community,ES,5,1,0
9/5/2014,Early sucessional community,ES,5,2,0
9/5/2014,Early sucessional community,ES,5,3,0
9/5/2014,Early sucessional community,ES,5,4,0
9/5/2014,Early sucessional community,ES,5,5,0
9/5/2014,Biologically based (organic),maize,5,1,0
9/5/2014,Biologically based (organic),maize,5,2,0
9/5/2014,Biologically based (organic),maize,5,3,0
9/5/2014,Biologically based (organic),maize,5,4,0
9/5/2014,Biologically based (organic),maize,5,5,0
9/5/2014,Reduced input,maize,5,1,0
9/5/2014,Reduced input,maize,5,2,0
9/5/2014,Reduced input,maize,5,3,0
9/5/2014,Reduced input,maize,5,4,0
9/5/2014,Reduced input,maize,5,5,0
9/5/2014,No till,maize,5,1,0
9/5/2014,No till,maize,5,2,0
9/5/2014,No till,maize,5,3,0
9/5/2014,No till,maize,5,4,0
9/5/2014,No till,maize,5,5,0
9/5/2014,Conventional till,maize,6,1,0
9/5/2014,Conventional till,maize,6,2,0
9/5/2014,Conventional till,maize,6,3,0
9/5/2014,Conventional till,maize,6,4,0
9/5/2014,Conventional till,maize,6,5,0
9/5/2014,Reduced input,maize,6,1,0
9/5/2014,Reduced input,maize,6,2,0
9/5/2014,Reduced input,maize,6,3,0
9/5/2014,Reduced input,maize,6,4,0
9/5/2014,Reduced input,maize,6,5,0
9/5/2014,Early sucessional community,ES,6,1,0
9/5/2014,Early sucessional community,ES,6,2,0
9/5/2014,Early sucessional community,ES,6,3,0
9/5/2014,Early sucessional community,ES,6,4,0
9/5/2014,Early sucessional community,ES,6,5,0
9/5/2014,Biologically based (organic),maize,6,1,0
9/5/2014,Biologically based (organic),maize,6,2,0
9/5/2014,Biologically based (organic),maize,6,3,0
9/5/2014,Biologically based (organic),maize,6,4,0
9/5/2014,Biologically based (organic),maize,6,5,0
9/5/2014,No till,maize,6,1,0
9/5/2014,No till,maize,6,2,0
9/5/2014,No till,maize,6,3,0
9/5/2014,No till,maize,6,4,0
9/5/2014,No till,maize,6,5,0
9/5/2014,Poplar trees,poplar,6,1,0
9/5/2014,Poplar trees,poplar,6,2,0
9/5/2014,Poplar trees,poplar,6,3,0
9/5/2014,Poplar trees,poplar,6,4,1
9/5/2014,Poplar trees,poplar,6,5,0
6/18/2015,Poplar trees,poplar,4,1,0
6/18/2015,Poplar trees,poplar,4,2,0
6/18/2015,Poplar trees,poplar,4,3,0
6/18/2015,Poplar trees,poplar,4,4,0
6/18/2015,Poplar trees,poplar,4,5,0
6/18/2015,Conventional till,soybeans,3,1,0
6/18/2015,Conventional till,soybeans,3,2,0
6/18/2015,Conventional till,soybeans,3,3,0
6/18/2015,Conventional till,soybeans,3,4,0
6/18/2015,Conventional till,soybeans,3,5,0
6/18/2015,Early sucessional community,ES,2,1,0
6/18/2015,Early sucessional community,ES,2,2,0
6/18/2015,Early sucessional community,ES,2,3,0
6/18/2015,Early sucessional community,ES,2,4,0
6/18/2015,Early sucessional community,ES,2,5,0
6/18/2015,Alfalfa,alfalfa,1,1,0
6/18/2015,Alfalfa,alfalfa,1,2,0
6/18/2015,Alfalfa,alfalfa,1,3,0
6/18/2015,Alfalfa,alfalfa,1,4,0
6/18/2015,No till,soybeans,1,1,0
6/18/2015,No till,soybeans,1,2,0
6/18/2015,No till,soybeans,1,3,0
6/18/2015,No till,soybeans,1,4,0
6/18/2015,No till,soybeans,1,5,0
6/18/2015,Alfalfa,alfalfa,2,1,0
6/18/2015,Alfalfa,alfalfa,2,2,0
6/18/2015,Alfalfa,alfalfa,2,4,0
6/18/2015,Alfalfa,alfalfa,2,5,0
6/18/2015,Poplar trees,poplar,3,1,1
6/18/2015,Poplar trees,poplar,3,2,0
6/18/2015,Poplar trees,poplar,3,3,0
6/18/2015,Poplar trees,poplar,3,4,0
6/18/2015,Poplar trees,poplar,3,5,0
6/18/2015,Early sucessional community,ES,4,1,0
6/18/2015,Early sucessional community,ES,4,2,0
6/18/2015,Early sucessional community,ES,4,3,0
6/18/2015,Early sucessional community,ES,4,4,0
6/18/2015,Early sucessional community,ES,4,5,0
6/18/2015,Alfalfa,alfalfa,4,1,0
6/18/2015,Alfalfa,alfalfa,4,2,0
6/18/2015,Alfalfa,alfalfa,4,3,0
6/18/2015,Alfalfa,alfalfa,4,4,0
6/18/2015,Alfalfa,alfalfa,4,5,0
6/18/2015,Reduced input,soybeans,3,1,0
6/18/2015,Reduced input,soybeans,3,2,0
6/18/2015,Reduced input,soybeans,3,3,0
6/18/2015,Reduced input,soybeans,3,4,0
6/18/2015,Reduced input,soybeans,3,5,0
6/18/2015,Conventional till,soybeans,2,1,0
6/18/2015,Conventional till,soybeans,2,2,0
6/18/2015,Conventional till,soybeans,2,3,0
6/18/2015,Conventional till,soybeans,2,4,0
6/18/2015,Conventional till,soybeans,2,5,0
6/18/2015,Reduced input,soybeans,1,1,0
6/18/2015,Reduced input,soybeans,1,2,0
6/18/2015,Reduced input,soybeans,1,3,0
6/18/2015,Reduced input,soybeans,1,4,0
6/18/2015,Reduced input,soybeans,1,5,0
6/18/2015,Poplar trees,poplar,2,1,0
6/18/2015,Poplar trees,poplar,2,2,0
6/18/2015,Poplar trees,poplar,2,3,0
6/18/2015,Poplar trees,poplar,2,4,0
6/18/2015,Poplar trees,poplar,2,5,0
6/18/2015,Alfalfa,alfalfa,3,1,0
6/18/2015,Alfalfa,alfalfa,3,2,0
6/18/2015,Alfalfa,alfalfa,3,3,0
6/18/2015,Alfalfa,alfalfa,3,4,0
6/18/2015,Alfalfa,alfalfa,3,5,0
6/18/2015,Conventional till,soybeans,4,1,0
6/18/2015,Conventional till,soybeans,4,2,0
6/18/2015,Conventional till,soybeans,4,3,0
6/18/2015,Conventional till,soybeans,4,4,0
6/18/2015,Conventional till,soybeans,4,5,0
6/18/2015,Early sucessional community,ES,3,1,0
6/18/2015,Early sucessional community,ES,3,2,0
6/18/2015,Early sucessional community,ES,3,3,0
6/18/2015,Early sucessional community,ES,3,4,0
6/18/2015,Early sucessional community,ES,3,5,0
6/18/2015,Poplar trees,poplar,1,1,0
